writeup_id,topic_id,url,title,description,authors,content_state,create_time,publish_time,update_time,application_links,youtube_links,application_links_json,youtube_links_json,markdown_path,json_path,category,confidence,keywords_cn
58253,657376,/competitions/gemini-3/writeups/new-writeup-1765365450846,Istudy app ,iSTUDY Online is an essential mobile application that creates a transparent and efficient digital ecosystem for educational institutions by ,Aachar Ali Aachar Ali Mallah,PUBLISHED,2025-12-10T11:17:31.707035300Z,2025-12-12T15:13:50.277Z,2025-12-12T15:13:50.277614900Z,https://ai.studio/apps/drive/19I6Pv-dcTiSobWtkgJgG3BghWA2BdINE,https://youtu.be/x5PrNuM4W5o?si=TJi_qh8uj-D8OIyJ,"[{""id"": 85382, ""title"": ""istudy app"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/19I6Pv-dcTiSobWtkgJgG3BghWA2BdINE"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 85383, ""title"": ""Learn Smarter with iStudy App – Notes, Videos & Coding"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/x5PrNuM4W5o?si=TJi_qh8uj-D8OIyJ"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58253.md,writeups/58253.json,Education & Learning,high,"在线学习,教育管理,移动应用,数字化校园,教育机构,透明化管理,教育生态系统,校园信息化"
58255,657379,/competitions/gemini-3/writeups/brain-rpm-the-cognitive-tachometer-for-kids-cont,Brain RPM: The Cognitive Tachometer for Kids' Content,Modern cartoons use rapid cuts & bright colors to addict children. We analyze a youtube video to give its RPM Score before you press play,Siva Kovvuru,PUBLISHED,2025-12-10T11:25:36.039357Z,2025-12-10T11:47:51.760Z,2025-12-10T11:47:51.761114Z,https://ai.studio/apps/drive/1syAytrtq31pjPmtkRLdBBAv_WdIE5uCz?fullscreenApplet=true,https://youtu.be/N7EUFo2FVy4,"[{""id"": 77218, ""title"": ""Brian RPM : Google AI Studio"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1syAytrtq31pjPmtkRLdBBAv_WdIE5uCz?fullscreenApplet=true"", ""description"": ""Stop feeding your kid \""digital sugar.\"""", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77219, ""title"": ""Brain RPM: The Cognitive Tachometer for Kids' Content"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/N7EUFo2FVy4"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58255.md,writeups/58255.json,Education & Learning,high,"儿童内容分析,视频评估,认知速度检测,YouTube分析,家长控制,儿童保护,内容安全,视频监测工具"
58256,657380,/competitions/gemini-3/writeups/new-writeup-1765366072952,Life Admin – AI That Understands Bureaucracy,"Transform complex government paperwork into simple steps, clear answers, and stress-free decision making.",Manas Bafna,PUBLISHED,2025-12-10T11:27:57.157754200Z,2025-12-10T11:45:04.617Z,2025-12-10T11:45:04.616963600Z,https://ai.studio/apps/drive/1pq0onapr3Zk8RsPQ_iRU-KJ62mDC8-Nh,,"[{""id"": 77204, ""title"": ""Life Admin"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1pq0onapr3Zk8RsPQ_iRU-KJ62mDC8-Nh"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58256.md,writeups/58256.json,Document Processing & Management,high,"政务办理,人工智能助手,文书处理,行政简化,政府服务,智能问答,流程指导,减压工具"
58258,657382,/competitions/gemini-3/writeups/vision-voice,Vision Voice: Video Accessibility for Blind Users,An AI-powered web app that uses Gemini 3 to turn YouTube and MP4 videos into rich audio descriptions for blind and visually impaired users.,Steve Le (Solokop),PUBLISHED,2025-12-10T11:33:24.102842200Z,2025-12-11T05:42:31.530Z,2025-12-12T12:39:43.533152900Z,https://github.com/hieple7985/vision-voice;https://ai.studio/apps/drive/1J0L7f22mBNOHACHc3SWv51fSLO5YOlRZ;https://vision-voice-559243912511.us-west1.run.app/,https://youtu.be/DwUJTP2WgOo;https://youtu.be/tcqfCjcWF_Y,"[{""id"": 83854, ""title"": ""Vision Voice Source"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/hieple7985/vision-voice"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 78396, ""title"": ""Vision Voice: Working Space"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1J0L7f22mBNOHACHc3SWv51fSLO5YOlRZ"", ""description"": ""Google AI Studio App"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 78395, ""title"": ""VisionVoice - AI Audio Descriptions"", ""sortKey"": 2, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://vision-voice-559243912511.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 84099, ""title"": ""Compact Demo"", ""sortKey"": 3, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/DwUJTP2WgOo"", ""description"": ""Sorry for my slow speaking"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 78538, ""title"": ""Vision Voice: Webapp Demo (Full Walkthrough)"", ""sortKey"": 3, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/tcqfCjcWF_Y"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58258.md,writeups/58258.json,Accessibility & Assistive Technology,high,"视频无障碍,视障辅助,AI音频描述,YouTube转换,Gemini技术,盲人用户,语音解说,包容性设计"
58260,657384,/competitions/gemini-3/writeups/new-writeup-1765366473162,IELTS SmartPrep,"An AI powered IELTS platform that converts documents, audio, or topics into practice tests with real exam simulation and instant feedback.",Dipan Shaw,PUBLISHED,2025-12-10T11:34:33.305504500Z,2025-12-12T23:09:14.223Z,2025-12-12T23:09:14.222225600Z,https://github.com/dls03/IELTS-SmartPrep;https://ielts-smartprep-1007215414158.us-west1.run.app/,,"[{""id"": 93615, ""title"": ""Github Link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/dls03/IELTS-SmartPrep"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 93614, ""title"": ""IELTS SmartPrep App Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ielts-smartprep-1007215414158.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58260.md,writeups/58260.json,Education & Learning,high,"雅思备考,AI智能练习,模拟考试,即时反馈,文档转换,语言测试,在线教育,英语学习"
58262,657386,/competitions/gemini-3/writeups/new-writeup-1765366540618,SmartVyapar – AI Financial Guardian,"A multimodal AI system that automates billing, scans receipts, detects fraud, predicts cashflow, and answers business questions using Gemini",rushi4655@,PUBLISHED,2025-12-10T11:35:40.874157700Z,2025-12-12T16:42:48.523Z,2025-12-12T16:42:48.524337900Z,https://ai.studio/apps/drive/1NVgSQ9XEx6BybjcqcxeIhdMphl8WrQa7?fullscreenApplet=true,https://youtu.be/mm8ZYDWRbUc,"[{""id"": 86316, ""title"": ""SmartVyapar – AI Financial Guardian"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1NVgSQ9XEx6BybjcqcxeIhdMphl8WrQa7?fullscreenApplet=true"", ""description"": ""A fully interactive Gemini-powered multimodal app that generates invoices, scans bills, detects fraud, predicts cashflow, analyzes customers, and answers business questions. Built entirely in Google A"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 86317, ""title"": ""SmartVyapar – AI Financial GuardianPowered by Gemini 3 Pro"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/mm8ZYDWRbUc"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58262.md,writeups/58262.json,Finance & Investment,high,"财务管理,AI自动化,发票扫描,欺诈检测,现金流预测,商业智能,Gemini多模态,中小企业"
58263,657387,/competitions/gemini-3/writeups/new-writeup-1765366582724,Comiceer: AI Cyberpunk Themed Comics,Comiceer enables anyone to create comicbooks by generating a full multi-page story with consistent characters and a distinct visual vibe.,Ibrahim Younis,PUBLISHED,2025-12-10T11:36:22.916884700Z,2025-12-10T13:44:24.860Z,2025-12-10T13:44:24.859603300Z,https://comiceer-675143920168.us-west1.run.app/;https://ai.studio/apps/drive/15szH4JtX80e_l0kGcmFejFiIoDj-z8RV?fullscreenApplet=true,https://www.youtube.com/watch?v=bMMR7DEvcwI,"[{""id"": 77228, ""title"": ""Comiceer - AI Comic Studio"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://comiceer-675143920168.us-west1.run.app/"", ""description"": ""Website"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77227, ""title"": ""Project Link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/15szH4JtX80e_l0kGcmFejFiIoDj-z8RV?fullscreenApplet=true"", ""description"": ""AI Studio Project Link"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77374, ""title"": ""Comiceer: AI Cyberpunk Themed Comics"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=bMMR7DEvcwI"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58263.md,writeups/58263.json,Content Creation & Media,high,"AI漫画生成,赛博朋克风格,故事创作,角色一致性,多页漫画,创意工具,视觉叙事,内容创作"
58272,657397,/competitions/gemini-3/writeups/new-writeup-1765367621010,AeroGuard AI — Airline Resilience Agent Built with Gemini 3 Pro,"AI-powered system that predicts crew shortages, simulates disruptions, generates compliant rosters, and drafts passenger communication.",Mohammed Saifuddin Tailor,PUBLISHED,2025-12-10T11:53:40.873170500Z,2025-12-12T11:30:48.430Z,2025-12-12T11:30:48.430576500Z,https://github.com/tailormst/aeroguard-demo;https://aeroguard-ai-resilience-agent-768547020206.us-west1.run.app/;https://aeroguard-api-768547020206.asia-south1.run.app/,https://youtu.be/CwHu_ubwe4U,"[{""id"": 77234, ""title"": ""GitHub Repository"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/tailormst/aeroguard-demo"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77235, ""title"": ""AeroGuard AI (Live AI Studio App)"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aeroguard-ai-resilience-agent-768547020206.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77236, ""title"": ""Cloud Run Backend API"", ""sortKey"": 2, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aeroguard-api-768547020206.asia-south1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 83671, ""title"": "" Project Video Demo"", ""sortKey"": 3, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://youtu.be/CwHu_ubwe4U"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58272.md,writeups/58272.json,Transportation & Logistics,high,"航空运营,AI预测系统,机组排班,航班中断模拟,Gemini Pro,乘客沟通,合规管理,航空公司"
58273,657398,/competitions/gemini-3/writeups/new-writeup-1765367632536,ROOTS COPILOT FOR CULTURAL PARENTING ,"ROOTS is poised to become the global standard for ethical and cultural literacy for the next generation, fostering true empathy and respect ",Karn Raj Singh Chauhan,PUBLISHED,2025-12-10T11:53:52.847910600Z,2025-12-12T12:54:47.957Z,2025-12-12T19:37:42.987397800Z,https://aistudio.google.com/apps/drive/1-uR5kNOEGvpghoI0TREVeXLEUkmem1mM?showPreview=true&showAssistant=true&resourceKey=,https://www.youtube.com/shorts/E0kpRy1FIA0?feature=share,"[{""id"": 84196, ""title"": ""APP DEMO "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/apps/drive/1-uR5kNOEGvpghoI0TREVeXLEUkmem1mM?showPreview=true&showAssistant=true&resourceKey="", ""description"": ""ROOTS "", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89871, ""title"": ""ROOTS is the first ever authority based spiritual learning and creation platform"", ""sortKey"": 1, ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/shorts/E0kpRy1FIA0?feature=share"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58273.md,writeups/58273.json,Education & Learning,medium,"文化教育,育儿辅助,道德素养,跨文化理解,同理心培养,下一代教育,文化传承,全球标准"
58274,657399,/competitions/gemini-3/writeups/new-writeup-1765367634811,_.CareSync,"AI-powered CareSync converts prescriptions into schedules, tracks doses, and monitors vitals to support smarter daily health management.",Bhakti Johri,PUBLISHED,2025-12-10T11:54:02.153304900Z,2025-12-12T18:51:40.013Z,2025-12-12T18:51:40.012111500Z,https://github.com/BhaktiJohri/CareSync;https://care-sync-phi.vercel.app/,,"[{""id"": 88730, ""title"": ""Repository"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/BhaktiJohri/CareSync"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 87742, ""title"": ""CareSync"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://care-sync-phi.vercel.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58274.md,writeups/58274.json,Healthcare & Medical,high,"人工智能,处方管理,用药提醒,剂量追踪,生命体征监测,健康管理,智能日程,医疗辅助"
58277,657402,/competitions/gemini-3/writeups/new-writeup-1765367901896,Vertex: The Skill Intelligence Platform for Real Opportunity,"A platform that makes people’s skills visible, verified, and connected to opportunity.",Brian Kipyegon Ngulolu,PUBLISHED,2025-12-10T11:58:22.371326800Z,2025-12-10T15:13:43.450Z,2025-12-10T15:13:43.450135500Z,https://github.com/Ngulolu/Vertex;https://ai.studio/apps/drive/1w-txbipsAtndCeJH1JzDoJw9Sjaz1neN,https://youtu.be/g-B1622oOHQ,"[{""id"": 77296, ""title"": ""Github"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Ngulolu/Vertex"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77295, ""title"": ""Vertex Platform - Gemini AI Studio"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1w-txbipsAtndCeJH1JzDoJw9Sjaz1neN"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77481, ""title"": ""Vertex AI"", ""sortKey"": 8, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/g-B1622oOHQ"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58277.md,writeups/58277.json,Career & Professional Development,high,"技能可视化,技能验证,职业机会,人才匹配,求职平台,技能智能,职业发展,就业服务"
58280,657405,/competitions/gemini-3/writeups/new-writeup-1765368003022,Differential Diagnosis,"A multi-step, multimodal differential engine to help clinicians diagnose and treat patients with the goal of ultimately saving lives. ",rich kkkkk,PUBLISHED,2025-12-10T12:00:03.248645200Z,2025-12-12T23:48:41.957Z,2025-12-12T23:48:41.955842400Z,https://ai.studio/apps/drive/1SnAjhc4009bs4AkkLMLU89BmHF1UQY28?fullscreenApplet=true,https://youtu.be/OqS6LGLGgvs,"[{""id"": 94461, ""title"": ""AI Studio"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1SnAjhc4009bs4AkkLMLU89BmHF1UQY28?fullscreenApplet=true"", ""description"": ""Differential Diagnosis on AIStudio "", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 94462, ""title"": ""Kaggle   Gemini"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/OqS6LGLGgvs"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58280.md,writeups/58280.json,Healthcare & Medical,high,"鉴别诊断,多模态分析,临床辅助,疾病诊断,医疗决策,患者治疗,生命救助,医生工具"
58281,657406,/competitions/gemini-3/writeups/new-writeup-1765368060774,Ai Teacher,AI-powered tutoring and study assistance.,"sai chand Boppudi, Arunodaya Hosakeri",PUBLISHED,2025-12-10T12:01:02.098244200Z,2025-12-12T15:53:30.163Z,2025-12-12T15:56:08.815607200Z,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221Tg2PF2VmWjjKmB64fDq_FezAZ05dr8qh%22%5D,%22action%22:%22open%22,%22userId%22:%22116147360340102627579%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing;https://github.com/omsaichand35/MAT-VIbe-code-Gemini-3-pro-",https://www.youtube.com/watch?v=ZNyKot8eSxU,"[{""id"": 85602, ""title"": ""MAT - Multimodel AI Tutor"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221Tg2PF2VmWjjKmB64fDq_FezAZ05dr8qh%22%5D,%22action%22:%22open%22,%22userId%22:%22116147360340102627579%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing"", ""description"": ""MAT is an AI-powered multimodal learning tutor that adapts every lesson into the perfect format — text, visuals, stories, audio, or memory palaces — to make education fully accessible for all learners"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 85601, ""title"": ""MAT - code"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/omsaichand35/MAT-VIbe-code-Gemini-3-pro-"", ""description"": ""All code file of the mat"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 85603, ""title"": ""MAT"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=ZNyKot8eSxU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58281.md,writeups/58281.json,Education & Learning,high,"人工智能,在线辅导,学习辅助,智能教学,个性化教育,学习平台,教育科技,学生工具"
58286,657411,/competitions/gemini-3/writeups/autofix-ai-agent-that-repairs-entire-codebases-au,AutoFix: AI Agent That Repairs Entire Codebases Automatically,"Upload a repo and AutoFix scans, diagnoses, and patches your entire codebase using structured error analysis and safe AI-generated diffs.",Yuvrajbold,PUBLISHED,2025-12-10T12:07:14.708146400Z,2025-12-10T12:23:16.483Z,2025-12-10T12:23:16.482342Z,https://github.com/yuvraj20122008-del/autofix-my-code;https://repaircode.netlify.app/,,"[{""id"": 77250, ""title"": ""project repo link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/yuvraj20122008-del/autofix-my-code"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77249, ""title"": ""AutoFix Website"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://repaircode.netlify.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/58286.md,writeups/58286.json,Developer Tools & IDEs,high,"代码修复,自动化调试,代码库扫描,错误诊断,智能补丁,开发工具,代码分析,软件工程"
58288,657413,/competitions/gemini-3/writeups/new-writeup-1765368506226,"Account.AI: AI-Powered Accounting Automation, First Zero-Day Close AI ERP Layer","Gemini 3 Pro powers a full AI-native finance OS: 92% automated P2P, intercompany, treasury, tax & continuous close on top of any ERP.",Mallikarjun Kasibhatta,PUBLISHED,2025-12-10T12:08:26.498871800Z,2025-12-12T19:31:08.753Z,2025-12-12T19:31:08.753949Z,https://account-ai-209262555848.us-west1.run.app/#/dashboard;https://account-ai-209262555848.us-west1.run.app/,https://youtu.be/LckwgFZc8_Y,"[{""id"": 88354, ""title"": ""Account.AI - The Future of Enterprise Finance"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://account-ai-209262555848.us-west1.run.app/#/dashboard"", ""description"": ""Link to Dashboard"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 88353, ""title"": ""Account.AI - The Future of Enterprise Finance"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://account-ai-209262555848.us-west1.run.app/"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89779, ""title"": ""Account.AI: AI-Powered Accounting Automation"", ""sortKey"": 8, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/LckwgFZc8_Y"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/58288.md,writeups/58288.json,Finance & Investment,high,"智能财务,会计自动化,企业资源规划,财务管理,税务处理,资金管理,公司间结算,零日关账"
